Date,AEE,AEP,AES,BA,COP,CVX,DD,FICO,GD,GE,J,JNJ,LMT,MRO,OXY,PODD,PXD,TDY,WFC,XOM
15/08/2019,68.690895,79.575798,14.77,328,50.91,116.949997,65.169998,340.980011,182.220001,50.023418,81.68,130.539993,373.459991,12.02,43.959999,151.410004,123.010002,294.809998,43.380001,67.25
14/08/2019,68.183487,77.920181,14.79,320.420013,51.779999,117.739998,65.779999,326.929993,180.830002,56.393444,80.769997,130.259995,368.940002,12.3,43.700001,146.389999,122.720001,289.910004,43.970001,67.650002
13/08/2019,69.325172,79.478928,15.17,332.859985,53.869999,122.389999,68.480003,337.329987,183.110001,58.39188,83.889999,133.419998,377.220001,12.95,44.759998,152.770004,128.360001,296.769989,45.959999,70.489998
12/08/2019,69.442947,79.637459,15.24,332.940002,53.119999,121.550003,67.940002,357.899994,181.350006,56.518345,82.949997,131.929993,377,12.74,44.990002,151.050003,126.75,293.269989,45.43,69.629997
09/08/2019,69.488266,79.232361,15.57,337.549988,54.009998,122.419998,69.040001,365.160004,184.100006,57.142857,85.900002,132.039993,377.01001,12.87,47.130001,152.309998,126.169998,296.579987,46.299999,70.839996
08/08/2019,69.153008,78.827232,15.85,336.350006,55.07,123.230003,70.760002,368.170013,184.169998,59.266197,85.529999,131.679993,377.170013,12.86,47.130001,145.800003,126.779999,299,46.400002,72.379997
07/08/2019,68.156296,78.439758,15.67,331.380005,53.32,119.099998,69.769997,350.809998,180.850006,59.078846,83.629997,130.210007,369.299988,12.05,46,142.339996,122.129997,293.200012,45.810001,70.5
06/08/2019,67.956978,77.915314,15.7,332.450012,54.23,119.379997,68.529999,344.540009,180.669998,59.765808,84.169998,130.770004,366.779999,12.16,47.580002,143.130005,120.230003,289.019989,46.93,70.959999
05/08/2019,68.002266,76.93634,16.32,331.059998,54.68,118.739998,66.059998,338.649994,176.770004,60.327869,81,130.160004,358.429993,12.5,49.419998,117.93,121.839996,282.070007,46.139999,70.279999
02/08/2019,68.627472,77.530708,16.83,339.559998,56.470001,120.730003,69.050003,352.299988,181.970001,62.45121,79.669998,131.070007,361.910004,13.28,51.18,120.889999,127.269997,289.119995,47.439999,71.75
01/08/2019,69.442947,77.626854,17.299999,334.290009,58.799999,120.739998,71.690002,359.809998,183.429993,62.950821,80.57,130.289993,363.089996,13.53,53.169998,122.559998,127.559998,288.649994,47.060001,72.459999
31/07/2019,68.582161,76.752792,16.790001,341.179993,59.080002,123.110001,72.160004,347.420013,185.940002,65.261513,82.510002,130.220001,362.170013,14.07,51.360001,122.940002,138.039993,291.279999,48.41,74.360001
30/07/2019,69.053329,77.548195,17.15,347.459991,59.509998,124.339996,73.400002,349.880005,189.119995,65.698669,84.239998,132.080002,365.98999,14.13,52.470001,125.830002,137.889999,295.140015,48.549999,75.349998
29/07/2019,69.633232,78.439758,17.059999,340.209991,58.189999,124.230003,73.089996,350.190002,189.830002,64.824356,84.18,133.020004,369.619995,13.5,50.91,125.110001,133.559998,294.359985,48.279999,75.339996
26/07/2019,69.397629,77.749237,16.940001,345,58.75,123.720001,73.209999,352.670013,189.729996,65.636223,84.959999,130.729996,369.459991,13.75,51.59,123.989998,135.679993,296.179993,49.299999,74.809998
25/07/2019,69.089584,77.862877,16.91,348.089996,59.040001,125.629997,73.150002,345.73999,187.610001,65.136612,84.5,131.119995,370.320007,13.75,51.139999,123.339996,135.910004,296.26001,48.09,74.93
24/07/2019,69.252678,78.326126,16.870001,361.429993,60.080002,126.540001,74.230003,344.880005,187.639999,66.697891,85.650002,129.779999,368.899994,13.97,52.049999,123.57,139.639999,299.640015,48.450001,75.360001
23/07/2019,69.071465,78.238716,16.83,373.070007,60.279999,125.82,73.239998,338.089996,185.970001,66.510536,84.93,128.839996,357.799988,13.76,51.799999,121.75,139.970001,281.98999,47.200001,75.370003
